source_id,tract_geoid
CH4_1B2_250m_-104.17151_32.64773?status=not_deleted,35015000900
CH4_1B2_250m_-104.19136_32.61695?status=not_deleted,35015000900
CH4_1B2_250m_-104.17041_32.27844?status=not_deleted,35015000800
CH4_1B2_250m_-104.17408_32.44181?status=not_deleted,35015000700
CH4_1B2_250m_-104.19986_32.79551?status=not_deleted,35015000900
CH4_1B2_250m_-104.20783_32.78286?status=not_deleted,35015000900
CH4_1B2_250m_-104.21010_32.75688?status=not_deleted,35015000900
CH4_1B2_250m_-104.20787_32.64445?status=not_deleted,35015000900
CH4_1B2_250m_-104.21903_32.75647?status=not_deleted,35015000900
CH4_1B2_250m_-104.23579_32.31445?status=not_deleted,35015000700
CH4_1B2_250m_-104.27490_32.40869?status=not_deleted,35015000401
CH4_1B2_250m_-104.25270_32.73620?status=not_deleted,35015000900
CH4_1B2_250m_-104.29378_32.57688?status=not_deleted,35015000900
CH4_1B2_250m_-104.29938_32.40824?status=not_deleted,35015000401
CH4_1B2_250m_-104.27906_32.34868?status=not_deleted,35015000700
CH4_1B2_250m_-104.30901_32.75976?status=not_deleted,35015000900
CH4_1B2_250m_-104.30498_32.75792?status=not_deleted,35015000900
CH4_1B2_250m_-104.31584_32.52738?status=not_deleted,35015000900
CH4_1B2_250m_-104.33172_32.58667?status=not_deleted,35015000900
CH4_1B2_250m_-104.32893_32.42379?status=not_deleted,35015000700
CH4_1B2_250m_-104.34265_32.37800?status=not_deleted,35015000401
CH4_1B2_250m_-104.33328_32.11821?status=not_deleted,35015000700
CH4_1B2_250m_-104.38734_32.73910?status=not_deleted,35015000900
CH4_1B2_250m_-104.38090_32.65857?status=not_deleted,35015000900
CH4_1B2_250m_-104.23815_32.79847?status=not_deleted,35015000900
CH4_1B2_250m_-104.31083_32.79985?status=not_deleted,35015000900
CH4_1B2_250m_-104.25838_32.77605?status=not_deleted,35015000900
CH4_1B2_250m_-104.19158_32.49384?status=not_deleted,35015000700
CH4_1B2_250m_-104.18374_32.46329?status=not_deleted,35015000700
CH4_1B2_250m_-104.16729_32.59337?status=not_deleted,35015000900
CH4_1B2_250m_-104.17127_32.59821?status=not_deleted,35015000900
CH4_1B2_250m_-104.17334_32.66435?status=not_deleted,35015000900
CH4_1B2_250m_-104.19336_32.59283?status=not_deleted,35015000900
CH4_1B2_250m_-104.18499_32.51691?status=not_deleted,35015000700
CH4_1B2_250m_-104.15036_32.53387?status=not_deleted,35015000700
CH4_1B2_250m_-104.15488_32.56973?status=not_deleted,35015000700
CH4_1B2_250m_-104.16005_32.63731?status=not_deleted,35015000900
CH4_1B2_250m_-104.15550_32.66177?status=not_deleted,35015000900
CH4_1B2_250m_-104.15757_32.70630?status=not_deleted,35015000900
CH4_1B2_250m_-104.12097_32.70029?status=not_deleted,35015000900
CH4_1B2_250m_-104.10588_32.62795?status=not_deleted,35015000900
CH4_1B2_250m_-104.10667_32.63106?status=not_deleted,35015000900
CH4_1B2_250m_-104.09702_32.71950?status=not_deleted,35015000900
CH4_1B2_250m_-104.09888_32.60956?status=not_deleted,35015000900
CH4_1B2_250m_-103.94879_32.06431?status=not_deleted,35015000800
CH4_1B2_250m_-103.97680_32.21609?status=not_deleted,35015000800
CH4_1B2_250m_-103.90055_32.21050?status=not_deleted,35015000800
CH4_1B2_250m_-103.91523_32.03828?status=not_deleted,35015000800
CH4_1B2_250m_-103.94373_32.04370?status=not_deleted,35015000800
CH4_1B2_250m_-103.94879_32.26529?status=not_deleted,35015000800
CH4_1B2_250m_-103.98436_32.09489?status=not_deleted,35015000800
CH4_1B2_250m_-103.98576_32.26903?status=not_deleted,35015000800
CH4_1B2_250m_-104.01508_32.32510?status=not_deleted,35015000800
CH4_1B2_250m_-104.04820_32.28863?status=not_deleted,35015000800
CH4_1B2_250m_-104.09256_32.19430?status=not_deleted,35015000800
CH4_1B2_250m_-104.08763_32.31751?status=not_deleted,35015000700
CH4_1B2_250m_-104.13436_32.10983?status=not_deleted,35015000800
CH4_1B2_250m_-104.20493_32.29762?status=not_deleted,35015000700
CH4_1B2_250m_-103.90339_32.07947?status=not_deleted,35015000800
CH4_1B2_250m_-104.05929_32.18133?status=not_deleted,35015000800
CH4_1B2_250m_-103.56017_32.22451?status=not_deleted,35025000900
CH4_1B2_250m_-103.59846_32.27087?status=not_deleted,35025000900
CH4_1B2_250m_-103.61541_32.28230?status=not_deleted,35025000900
CH4_1B2_250m_-103.63875_32.20024?status=not_deleted,35025000900
CH4_1B2_250m_-103.65859_32.31316?status=not_deleted,35025000900
CH4_1B2_250m_-103.66855_32.13799?status=not_deleted,35025000900
CH4_1B2_250m_-103.68260_32.12088?status=not_deleted,35025000900
CH4_1B2_250m_-103.69549_32.05538?status=not_deleted,35025000900
CH4_1B2_250m_-103.72492_32.00236?status=not_deleted,35015000800
CH4_1B2_250m_-103.75596_32.05063?status=not_deleted,35015000800
CH4_1B2_250m_-103.75812_32.10643?status=not_deleted,35015000800
CH4_1B2_250m_-103.78582_32.06861?status=not_deleted,35015000800
CH4_1B2_250m_-103.78766_32.26778?status=not_deleted,35015000800
CH4_1B2_250m_-103.80030_32.04262?status=not_deleted,35015000800
CH4_1B2_250m_-103.81367_32.22355?status=not_deleted,35015000800
CH4_1B2_250m_-103.57628_32.00560?status=not_deleted,35025000900
CH4_1B2_250m_-103.59492_32.06766?status=not_deleted,35025000900
CH4_1B2_250m_-103.61440_32.06245?status=not_deleted,35025000900
CH4_1B2_250m_-103.68517_32.34711?status=not_deleted,35025000900
CH4_1B2_250m_-103.70436_32.02345?status=not_deleted,35025000900
CH4_1B2_250m_-103.73207_32.00315?status=not_deleted,35015000800
CH4_1B2_250m_-103.75819_32.31571?status=not_deleted,35015000800
CH4_1B2_250m_-103.75463_32.04507?status=not_deleted,35015000800
CH4_1B2_250m_-103.78972_32.13601?status=not_deleted,35015000800
CH4_1B2_250m_-104.15597_32.28611?status=not_deleted,35015000800
CH4_1B2_250m_-104.14430_32.08152?status=not_deleted,35015000800
CH4_1B2_250m_-104.12094_32.19011?status=not_deleted,35015000800
CH4_1B2_250m_-104.11833_32.05746?status=not_deleted,35015000800
CH4_1B2_250m_-104.07137_32.25532?status=not_deleted,35015000800
CH4_1B2_250m_-104.08586_32.20245?status=not_deleted,35015000800
CH4_1B2_250m_-104.08540_32.23302?status=not_deleted,35015000800
CH4_1B2_250m_-104.07225_32.25929?status=not_deleted,35015000800
CH4_1B2_250m_-104.04774_32.15828?status=not_deleted,35015000800
CH4_1B2_250m_-104.00842_32.32527?status=not_deleted,35015000800
CH4_1B2_250m_-103.99949_32.18465?status=not_deleted,35015000800
CH4_1B2_250m_-103.97061_32.14236?status=not_deleted,35015000800
CH4_1B2_250m_-103.95650_32.16090?status=not_deleted,35015000800
CH4_1B2_250m_-103.97377_32.02600?status=not_deleted,35015000800
CH4_1B2_250m_-103.40955_32.02255?status=not_deleted,35025000900
CH4_1B2_250m_-103.39023_32.02887?status=not_deleted,35025000900
CH4_1B2_250m_-103.93335_32.04298?status=not_deleted,35015000800
CH4_1B2_250m_-103.57364_32.02006?status=not_deleted,35025000900
CH4_1B2_250m_-103.45499_32.04233?status=not_deleted,35025000900
CH4_1B2_250m_-103.46410_32.06239?status=not_deleted,35025000900
CH4_1B2_250m_-103.52339_32.05316?status=not_deleted,35025000900
CH4_1B2_250m_-104.04888_32.04883?status=not_deleted,35015000800
CH4_1B2_250m_-104.05370_32.28691?status=not_deleted,35015000800
CH4_1B2_250m_-104.06525_32.34995?status=not_deleted,35015000700
CH4_1B2_250m_-104.06817_32.28638?status=not_deleted,35015000800
CH4_1B2_250m_-104.02606_32.25598?status=not_deleted,35015000800
CH4_1B2_250m_-103.95688_32.23658?status=not_deleted,35015000800
CH4_1B2_250m_-103.97568_32.29229?status=not_deleted,35015000800
CH4_1B2_250m_-103.95865_32.27142?status=not_deleted,35015000800
CH4_1B2_250m_-103.82121_32.10650?status=not_deleted,35015000800
CH4_1B2_250m_-103.75183_32.26387?status=not_deleted,35015000800
CH4_1B2_250m_-103.71654_32.04011?status=not_deleted,35025000900
CH4_1B2_250m_-104.06244_32.16670?status=not_deleted,35015000800
CH4_1B2_250m_-103.99581_32.26702?status=not_deleted,35015000800
CH4_1B2_250m_-104.09978_32.20412?status=not_deleted,35015000800
CH4_1B2_250m_-103.93636_32.27028?status=not_deleted,35015000800
CH4_1B2_250m_-103.54100_32.30064?status=not_deleted,35025000900
CH4_1B2_250m_-103.63089_32.07848?status=not_deleted,35025000900
CH4_1B2_250m_-103.61190_32.13601?status=not_deleted,35025000900
CH4_1B2_250m_-103.45729_32.08217?status=not_deleted,35025000900
CH4_1B2_250m_-103.43488_32.26930?status=not_deleted,35025000900
CH4_1B2_250m_-103.40244_32.24632?status=not_deleted,35025000900
CH4_1B2_250m_-103.34857_32.04106?status=not_deleted,35025000900
CH4_1B2_250m_-103.57934_32.29190?status=not_deleted,35025000900
CH4_1B2_250m_-103.58401_32.34945?status=not_deleted,35025000900
CH4_1B2_250m_-103.66652_32.02155?status=not_deleted,35025000900
CH4_1B2_250m_-103.66720_32.41401?status=not_deleted,35025000900
CH4_1B2_250m_-103.63018_32.36846?status=not_deleted,35025000900
CH4_1B2_250m_-103.70626_32.31797?status=not_deleted,35025000900
CH4_1B2_250m_-103.52035_32.55775?status=not_deleted,35025000702
CH4_1B2_250m_-103.64257_32.36666?status=not_deleted,35025000900
CH4_1B2_250m_-103.70895_32.21410?status=not_deleted,35025000900
CH4_1B2_250m_-103.64143_32.25450?status=not_deleted,35025000900
CH4_1B2_250m_-103.60489_32.19105?status=not_deleted,35025000900
CH4_1B2_250m_-103.70714_32.15297?status=not_deleted,35025000900
CH4_1B2_250m_-103.78688_32.20798?status=not_deleted,35015000800
CH4_1B2_250m_-103.84009_32.06415?status=not_deleted,35015000800
CH4_1B2_250m_-104.13445_32.57905?status=not_deleted,35015000900
CH4_1B2_250m_-104.15018_32.57529?status=not_deleted,35015000900
CH4_1B2_250m_-103.99817_32.53597?status=not_deleted,35015000900
CH4_1B2_250m_-104.00187_32.48809?status=not_deleted,35015000700
CH4_1B2_250m_-104.10020_32.37496?status=not_deleted,35015000700
CH4_1B2_250m_-104.04115_32.06825?status=not_deleted,35015000800
CH4_1B2_250m_-104.05846_32.61699?status=not_deleted,35015000900
CH4_1B2_250m_-104.03677_32.06556?status=not_deleted,35015000800
CH4_1B2_250m_-104.17229_32.20538?status=not_deleted,35015000800
CH4_1B2_250m_-104.15135_32.12141?status=not_deleted,35015000800
CH4_1B2_250m_-104.09667_32.11024?status=not_deleted,35015000800
CH4_1B2_250m_-104.05469_32.27907?status=not_deleted,35015000800
CH4_1B2_250m_-104.30445_32.12858?status=not_deleted,35015000700
CH4_1B2_250m_-104.12184_32.09249?status=not_deleted,35015000800
CH4_1B2_250m_-104.08978_32.00160?status=not_deleted,35015000800
CH4_1B2_250m_-103.58381_32.20746?status=not_deleted,35025000900
CH4_1B2_250m_-103.71652_32.26470?status=not_deleted,35025000900
CH4_1B2_250m_-103.66885_32.31454?status=not_deleted,35025000900
CH4_1B2_250m_-103.67806_32.04092?status=not_deleted,35025000900
CH4_1B2_250m_-103.76825_32.27306?status=not_deleted,35015000800
CH4_1B2_250m_-103.66905_32.03543?status=not_deleted,35025000900
CH4_1B2_250m_-103.59007_32.21756?status=not_deleted,35025000900
CH4_1B2_250m_-104.06345_32.28413?status=not_deleted,35015000800
CH4_1B2_250m_-104.13175_32.26534?status=not_deleted,35015000800
CH4_1B2_250m_-103.94838_32.01917?status=not_deleted,35015000800
CH4_1B2_250m_-104.04261_32.00702?status=not_deleted,35015000800
CH4_1B2_250m_-103.80084_32.02011?status=not_deleted,35015000800
CH4_1B2_250m_-103.99249_32.12401?status=not_deleted,35015000800
CH4_1B2_250m_-103.53112_32.07788?status=not_deleted,35025000900
CH4_1B2_250m_-103.68343_32.02508?status=not_deleted,35025000900
CH4_1B2_250m_-103.58877_32.09496?status=not_deleted,35025000900
CH4_1B2_250m_-103.62247_32.08164?status=not_deleted,35025000900
CH4_1B2_250m_-103.54278_32.25279?status=not_deleted,35025000900
CH4_1B2_250m_-104.10604_32.61688?status=not_deleted,35015000900
CH4_1B2_250m_-103.67652_32.10808?status=not_deleted,35025000900
CH4_1B2_250m_-103.57491_32.25450?status=not_deleted,35025000900
CH4_1B2_250m_-103.66140_32.21226?status=not_deleted,35025000900
CH4_1B2_250m_-103.50711_32.05390?status=not_deleted,35025000900
CH4_1B2_250m_-103.49378_32.03151?status=not_deleted,35025000900
CH4_1B2_250m_-103.62560_32.07846?status=not_deleted,35025000900
CH4_1B2_250m_-103.64432_32.06940?status=not_deleted,35025000900
CH4_1B2_250m_-103.27386_32.34565?status=not_deleted,35025000900
CH4_1B2_250m_-103.24975_32.37047?status=not_deleted,35025000900
CH4_1B2_250m_-103.48146_32.12553?status=not_deleted,35025000900
CH4_1B2_250m_-103.27611_32.52321?status=not_deleted,35025000800
CH4_1B2_250m_-103.28772_32.51678?status=not_deleted,35025000800
CH4_1B2_250m_-103.36556_32.49515?status=not_deleted,35025000702
CH4_1B2_250m_-103.39060_32.03678?status=not_deleted,35025000900
CH4_1B2_250m_-103.25445_32.34512?status=not_deleted,35025000900
CH4_1B2_250m_-103.56731_32.19848?status=not_deleted,35025000900
CH4_1B2_250m_-103.50527_32.48513?status=not_deleted,35025000702
CH4_1B2_250m_-103.79170_32.26758?status=not_deleted,35015000800
CH4_1B2_250m_-103.75497_32.27017?status=not_deleted,35015000800
CH4_1B2_250m_-103.65952_32.31807?status=not_deleted,35025000900
CH4_1B2_250m_-103.66775_32.39854?status=not_deleted,35025000900
CH4_1B2_250m_-103.21396_32.06460?status=not_deleted,35025000900
CH4_1B2_250m_-104.07226_32.00168?status=not_deleted,35015000800
CH4_1B2_250m_-104.23029_32.09312?status=not_deleted,35015000800
CH4_1B2_250m_-104.11502_32.02105?status=not_deleted,35015000800
CH4_1B2_250m_-104.17525_32.49125?status=not_deleted,35015000700
CH4_1B2_250m_-104.14917_32.34794?status=not_deleted,35015000700
CH4_1B2_250m_-104.20474_32.48956?status=not_deleted,35015000700
CH4_1B2_250m_-103.86097_32.29385?status=not_deleted,35015000800
CH4_1B2_250m_-103.80964_32.52994?status=not_deleted,35025001100
CH4_1B2_250m_-104.15625_32.63407?status=not_deleted,35015000900
CH4_1B2_250m_-104.35989_32.50125?status=not_deleted,35015000700
CH4_1B2_250m_-103.40914_32.35389?status=not_deleted,35025000800
CH4_1B2_250m_-103.19843_32.72128?status=not_deleted,35025000702
CH4_1B2_250m_-103.04225_32.18164?status=not_deleted,48003950100
CH4_1B2_250m_-103.72577_32.25837?status=not_deleted,35015000800
CH4_1B2_250m_-103.33916_32.11139?status=not_deleted,35025000900
CH4_1B2_250m_-103.30960_32.67611?status=not_deleted,35025000702
CH4_1B2_250m_-104.23783_32.24151?status=not_deleted,35015000700
CH4_1B2_250m_-103.63412_32.19684?status=not_deleted,35025000900
CH4_1B2_250m_-103.58251_32.71366?status=not_deleted,35025001100
CH4_1B2_250m_-103.62139_32.66716?status=not_deleted,35025001100
CH4_1B2_250m_-103.64362_32.11252?status=not_deleted,35025000900
CH4_1B2_250m_-103.48404_32.65995?status=not_deleted,35025001100
CH4_1B2_250m_-103.20225_32.30845?status=not_deleted,35025000900
CH4_1B2_250m_-103.21051_32.33936?status=not_deleted,35025000900
CH4_1B2_250m_-103.43258_32.03095?status=not_deleted,35025000900
CH4_1B2_250m_-103.27827_32.07634?status=not_deleted,35025000900
CH4_1B2_250m_-103.23379_32.20527?status=not_deleted,35025000900
CH4_1B2_250m_-103.29489_32.09416?status=not_deleted,35025000900
CH4_1B2_250m_-104.04699_32.05226?status=not_deleted,35015000800
CH4_1B2_250m_-104.08941_32.03208?status=not_deleted,35015000800
CH4_1B2_250m_-104.08753_32.10697?status=not_deleted,35015000800
CH4_1B2_250m_-103.15168_32.27612?status=not_deleted,35025000900
CH4_1B2_250m_-104.14386_32.06014?status=not_deleted,35015000800
CH4_1B2_250m_-104.06662_32.18593?status=not_deleted,35015000800
CH4_1B2_250m_-104.05906_32.35140?status=not_deleted,35015000700
CH4_1B2_250m_-104.04882_32.67523?status=not_deleted,35015000900
CH4_1B2_250m_-103.94406_32.02035?status=not_deleted,35015000800
CH4_1B2_250m_-104.56183_32.55846?status=not_deleted,35015000700
CH4_1B2_250m_-104.26152_32.77625?status=not_deleted,35015000900
CH4_1B2_250m_-104.47018_32.77632?status=not_deleted,35015000900
CH4_1B2_250m_-103.91386_32.23727?status=not_deleted,35015000800
CH4_1B2_250m_-103.96191_32.20366?status=not_deleted,35015000800
CH4_1B2_250m_-103.61914_32.40342?status=not_deleted,35025000900
CH4_1B2_250m_-103.64916_32.29618?status=not_deleted,35025000900
CH4_1B2_250m_-103.63139_32.27162?status=not_deleted,35025000900
CH4_1B2_250m_-103.43126_32.34208?status=not_deleted,35025000800
CH4_1B2_250m_-103.46041_32.28385?status=not_deleted,35025000900
CH4_1B2_250m_-103.94692_32.04316?status=not_deleted,35015000800
CH4_1B2_250m_-103.89908_32.04870?status=not_deleted,35015000800
CH4_1B2_250m_-103.89262_32.04878?status=not_deleted,35015000800
CH4_1B2_250m_-104.07890_32.03543?status=not_deleted,35015000800
CH4_1B2_250m_-103.30851_32.60566?status=not_deleted,35025000702
CH4_1B2_250m_-103.49409_32.50789?status=not_deleted,35025000702
CH4_1B2_250m_-103.56622_32.44298?status=not_deleted,35025000900
CH4_1B2_250m_-103.60250_32.41889?status=not_deleted,35025000900
CH4_1B2_250m_-103.39208_32.57877?status=not_deleted,35025000702
CH4_1B2_250m_-103.60100_32.45848?status=not_deleted,35025000900
CH4_1B2_250m_-103.75574_32.36863?status=not_deleted,35015000800
CH4_1B2_250m_-103.33221_32.63240?status=not_deleted,35025000702
CH4_1B2_250m_-103.29908_32.64713?status=not_deleted,35025000702
CH4_1B2_250m_-103.29794_32.66834?status=not_deleted,35025000702
CH4_1B2_250m_-103.51400_32.56693?status=not_deleted,35025000702
CH4_1B2_250m_-103.74902_32.43235?status=not_deleted,35015000700
CH4_1B2_250m_-103.62358_32.52189?status=not_deleted,35025000900
CH4_1B2_250m_-103.59757_32.53970?status=not_deleted,35025000702
CH4_1B2_250m_-103.53889_32.56601?status=not_deleted,35025000702
CH4_1B2_250m_-103.53259_32.60534?status=not_deleted,35025000702
CH4_1B2_250m_-103.53770_32.60396?status=not_deleted,35025000702
CH4_1B2_250m_-103.54528_32.62483?status=not_deleted,35025001100
CH4_1B2_250m_-103.37484_32.76871?status=not_deleted,35025001100
CH4_1B2_250m_-103.44613_32.71775?status=not_deleted,35025001100
CH4_1B2_250m_-103.57286_32.65152?status=not_deleted,35025001100
CH4_1B2_250m_-103.57974_32.66547?status=not_deleted,35025001100
CH4_1B2_250m_-103.98825_32.44266?status=not_deleted,35015000700
CH4_1B2_250m_-103.42071_32.75538?status=not_deleted,35025001100
CH4_1B2_250m_-103.68576_32.63012?status=not_deleted,35025001100
CH4_1B2_250m_-103.54320_32.74613?status=not_deleted,35025001100
CH4_1B2_250m_-103.71273_32.65259?status=not_deleted,35025001100
CH4_1B2_250m_-103.99598_32.48358?status=not_deleted,35015000700
CH4_1B2_250m_-103.50246_32.79441?status=not_deleted,35025001100
CH4_1B2_250m_-103.61856_32.70961?status=not_deleted,35025001100
CH4_1B2_250m_-103.90010_32.55508?status=not_deleted,35015000900
CH4_1B2_250m_-104.01109_32.76489?status=not_deleted,35015000900
CH4_1B2_250m_-104.05555_32.72069?status=not_deleted,35015000900
CH4_1B2_250m_-104.08970_32.69432?status=not_deleted,35015000900
CH4_1B2_250m_-104.15795_32.64510?status=not_deleted,35015000900
CH4_1B2_250m_-104.08401_32.68029?status=not_deleted,35015000900
CH4_1B2_250m_-104.08669_32.67950?status=not_deleted,35015000900
CH4_1B2_250m_-104.05053_32.68461?status=not_deleted,35015000900
CH4_1B2_250m_-104.12066_32.64634?status=not_deleted,35015000900
CH4_1B2_250m_-104.08592_32.64573?status=not_deleted,35015000900
CH4_1B2_250m_-104.05028_32.67104?status=not_deleted,35015000900
CH4_1B2_250m_-104.05345_32.65061?status=not_deleted,35015000900
CH4_1B2_250m_-104.01701_32.68818?status=not_deleted,35015000900
CH4_1B2_250m_-104.12124_32.56743?status=not_deleted,35015000900
CH4_1B2_250m_-104.07160_32.60772?status=not_deleted,35015000900
CH4_1B2_250m_-103.85783_32.70025?status=not_deleted,35015000900
CH4_1B2_250m_-103.95959_32.64269?status=not_deleted,35015000900
CH4_1B2_250m_-104.02097_32.62306?status=not_deleted,35015000900
CH4_1B2_250m_-103.84537_32.71649?status=not_deleted,35015000900
CH4_1B2_250m_-103.87353_32.62402?status=not_deleted,35015000900
CH4_1B2_250m_-103.67400_32.73616?status=not_deleted,35025001100
CH4_1B2_250m_-103.65656_32.72807?status=not_deleted,35025001100
CH4_1B2_250m_-104.14970_32.43474?status=not_deleted,35015000700
CH4_1B2_250m_-104.30127_32.28057?status=not_deleted,35015000700
CH4_1B2_250m_-104.28152_32.25357?status=not_deleted,35015000700
CH4_1B2_250m_-104.04277_32.35452?status=not_deleted,35015000700
CH4_1B2_250m_-104.11760_32.31571?status=not_deleted,35015000700
CH4_1B2_250m_-104.15135_32.29525?status=not_deleted,35015000800
CH4_1B2_250m_-104.15370_32.26074?status=not_deleted,35015000800
CH4_1B2_250m_-104.13459_32.23030?status=not_deleted,35015000800
CH4_1B2_250m_-104.26020_32.15398?status=not_deleted,35015000700
CH4_1B2_250m_-104.22406_32.18054?status=not_deleted,35015000700
CH4_1B2_250m_-104.10309_32.24633?status=not_deleted,35015000800
CH4_1B2_250m_-104.07449_32.25520?status=not_deleted,35015000800
CH4_1B2_250m_-104.04305_32.27677?status=not_deleted,35015000800
CH4_1B2_250m_-103.99547_32.31088?status=not_deleted,35015000800
CH4_1B2_250m_-104.08089_32.25371?status=not_deleted,35015000800
CH4_1B2_250m_-104.08174_32.22074?status=not_deleted,35015000800
CH4_1B2_250m_-104.06529_32.20654?status=not_deleted,35015000800
CH4_1B2_250m_-104.03530_32.24300?status=not_deleted,35015000800
CH4_1B2_250m_-104.03338_32.19087?status=not_deleted,35015000800
CH4_1B2_250m_-104.01345_32.18526?status=not_deleted,35015000800
CH4_1B2_250m_-103.98495_32.22626?status=not_deleted,35015000800
CH4_1B2_250m_-104.01465_32.11368?status=not_deleted,35015000800
CH4_1B2_250m_-103.82816_32.19297?status=not_deleted,35015000800
CH4_1B2_250m_-103.12234_32.32455?status=not_deleted,35025000900
CH4_1B2_250m_-103.40220_32.12307?status=not_deleted,35025000900
CH4_1B2_250m_-103.18439_32.24791?status=not_deleted,35025000900
CH4_1B2_250m_-103.46080_32.06611?status=not_deleted,35025000900
CH4_1B2_250m_-103.09776_32.35160?status=not_deleted,35025000800
CH4_1B2_250m_-103.53180_32.09166?status=not_deleted,35025000900
CH4_1B2_250m_-103.61351_32.05185?status=not_deleted,35025000900
CH4_1B2_250m_-104.12347_32.79371?status=not_deleted,35015000900
CH4_1B2_250m_-104.16357_32.79568?status=not_deleted,35015000900
CH4_1B2_250m_-104.26515_32.77964?status=not_deleted,35015000900
CH4_1B2_250m_-104.28003_32.77728?status=not_deleted,35015000900
CH4_1B2_250m_-103.86789_32.03059?status=not_deleted,35015000800
CH4_1B2_250m_-103.99509_32.00111?status=not_deleted,35015000800
CH4_1B2_250m_-104.01694_32.00170?status=not_deleted,35015000800
CH4_1B2_250m_-103.73702_32.15651?status=not_deleted,35015000800
CH4_1B2_250m_-103.65201_32.21184?status=not_deleted,35025000900
CH4_1B2_250m_-103.71974_32.21205?status=not_deleted,35025000900
CH4_1B2_250m_-103.92734_32.12725?status=not_deleted,35015000800
CH4_1B2_250m_-104.08102_32.03373?status=not_deleted,35015000800
CH4_1B2_250m_-104.01648_32.10965?status=not_deleted,35015000800
CH4_1B2_250m_-103.88500_32.20917?status=not_deleted,35015000800
CH4_1B2_250m_-103.72407_32.33945?status=not_deleted,35015000800
CH4_1B2_250m_-103.73735_32.34136?status=not_deleted,35015000800
CH4_1B2_250m_-103.96672_32.20714?status=not_deleted,35015000800
CH4_1B2_250m_-103.88694_32.24353?status=not_deleted,35015000800
CH4_1B2_250m_-104.09215_32.13821?status=not_deleted,35015000800
CH4_1B2_250m_-104.23241_32.03537?status=not_deleted,35015000800
CH4_1B2_250m_-103.99793_32.18999?status=not_deleted,35015000800
CH4_1B2_250m_-104.10038_32.13924?status=not_deleted,35015000800
CH4_1B2_250m_-104.14870_32.12013?status=not_deleted,35015000800
CH4_1B2_250m_-104.27004_32.07903?status=not_deleted,35015000700
CH4_1B2_250m_-104.11627_32.16066?status=not_deleted,35015000800
CH4_1B2_250m_-104.26919_32.10887?status=not_deleted,35015000700
CH4_1B2_250m_-104.08918_32.21415?status=not_deleted,35015000800
CH4_1B2_250m_-103.82621_32.37936?status=not_deleted,35015000700
CH4_1B2_250m_-104.05830_32.24131?status=not_deleted,35015000800
CH4_1B2_250m_-103.57014_32.05219?status=not_deleted,35025000900
CH4_1B2_250m_-103.54247_32.06492?status=not_deleted,35025000900
CH4_1B2_250m_-103.52918_32.05730?status=not_deleted,35025000900
CH4_1B2_250m_-103.52824_32.06683?status=not_deleted,35025000900
CH4_1B2_250m_-103.56632_32.05177?status=not_deleted,35025000900
CH4_1B2_250m_-103.52682_32.08571?status=not_deleted,35025000900
CH4_1B2_250m_-103.68185_32.13876?status=not_deleted,35025000900
CH4_1B2_250m_-103.73177_32.17820?status=not_deleted,35015000800
CH4_1B2_250m_-103.80649_32.12319?status=not_deleted,35015000800
CH4_1B2_250m_-104.10878_32.06480?status=not_deleted,35015000800
CH4_1B2_250m_-103.78513_32.29202?status=not_deleted,35015000800
CH4_1B2_250m_-103.99010_32.25225?status=not_deleted,35015000800
CH4_1B2_250m_-103.56500_32.14053?status=not_deleted,35025000900
CH4_1B2_250m_-103.70471_32.05140?status=not_deleted,35025000900
CH4_1B2_250m_-103.60692_32.11683?status=not_deleted,35025000900
CH4_1B2_250m_-103.64933_32.04873?status=not_deleted,35025000900
CH4_1B2_250m_-103.52596_32.09692?status=not_deleted,35025000900
CH4_1B2_250m_-103.49981_32.02736?status=not_deleted,35025000900
CH4_1B2_250m_-103.52963_32.00161?status=not_deleted,35025000900
CH4_1B2_250m_-103.73917_32.08003?status=not_deleted,35015000800
CH4_1B2_250m_-103.74380_32.15314?status=not_deleted,35015000800
CH4_1B2_250m_-104.02972_32.00157?status=not_deleted,35015000800
CH4_1B2_250m_-103.99570_32.00934?status=not_deleted,35015000800
CH4_1B2_250m_-103.76429_32.16612?status=not_deleted,35015000800
CH4_1B2_250m_-103.72090_32.27731?status=not_deleted,35025000900
CH4_1B2_250m_-103.80508_32.24389?status=not_deleted,35015000800
CH4_1B2_250m_-103.80298_32.27232?status=not_deleted,35015000800
CH4_1B2_250m_-104.03219_32.17173?status=not_deleted,35015000800
CH4_1B2_250m_-103.91660_32.23411?status=not_deleted,35015000800
CH4_1B2_250m_-103.94804_32.27304?status=not_deleted,35015000800
CH4_1B2_250m_-103.74616_32.00256?status=not_deleted,35015000800
CH4_1B2_250m_-103.58489_32.06450?status=not_deleted,35025000900
CH4_1B2_250m_-103.54483_32.07138?status=not_deleted,35025000900
CH4_1B2_250m_-103.39556_32.03388?status=not_deleted,35025000900
CH4_1B2_250m_-103.43230_32.05848?status=not_deleted,35025000900
CH4_1B2_250m_-103.45137_32.04356?status=not_deleted,35025000900
CH4_1B2_250m_-103.44637_32.06698?status=not_deleted,35025000900
CH4_1B2_250m_-103.53531_32.02380?status=not_deleted,35025000900
CH4_1B2_250m_-103.51460_32.06606?status=not_deleted,35025000900
CH4_1B2_250m_-103.44601_32.15262?status=not_deleted,35025000900
