NAME,B01003_001E,B17001_002E,B03002_003E,B03002_012E,B08201_002E,state,county,tract,block group
Block Group 4; Census Tract 9507; Colfax County; New Mexico,534,,208,321,,35,007,950700,4
Block Group 5; Census Tract 9507; Colfax County; New Mexico,1132,,783,229,,35,007,950700,5
Block Group 1; Census Tract 1; Curry County; New Mexico,1031,,106,740,,35,009,000100,1
Block Group 2; Census Tract 1; Curry County; New Mexico,996,,118,705,,35,009,000100,2
Block Group 3; Census Tract 1; Curry County; New Mexico,1132,,0,1089,,35,009,000100,3
Block Group 4; Census Tract 1; Curry County; New Mexico,301,,64,222,,35,009,000100,4
Block Group 5; Census Tract 1; Curry County; New Mexico,1507,,101,1295,,35,009,000100,5
Block Group 1; Census Tract 2.01; Curry County; New Mexico,705,,186,454,,35,009,000201,1
Block Group 2; Census Tract 2.01; Curry County; New Mexico,721,,187,360,,35,009,000201,2
Block Group 3; Census Tract 2.01; Curry County; New Mexico,1168,,731,277,,35,009,000201,3
Block Group 4; Census Tract 2.01; Curry County; New Mexico,1254,,343,680,,35,009,000201,4
Block Group 1; Census Tract 2.02; Curry County; New Mexico,1452,,797,366,,35,009,000202,1
Block Group 2; Census Tract 2.02; Curry County; New Mexico,874,,443,265,,35,009,000202,2
Block Group 3; Census Tract 2.02; Curry County; New Mexico,391,,177,212,,35,009,000202,3
Block Group 4; Census Tract 2.02; Curry County; New Mexico,1479,,226,1244,,35,009,000202,4
Block Group 1; Census Tract 3.03; Curry County; New Mexico,1912,,1171,589,,35,009,000303,1
Block Group 2; Census Tract 3.03; Curry County; New Mexico,1302,,587,522,,35,009,000303,2
Block Group 3; Census Tract 3.03; Curry County; New Mexico,973,,499,351,,35,009,000303,3
Block Group 1; Census Tract 3.05; Curry County; New Mexico,963,,579,256,,35,009,000305,1
Block Group 2; Census Tract 3.05; Curry County; New Mexico,1070,,427,517,,35,009,000305,2
Block Group 1; Census Tract 3.06; Curry County; New Mexico,2101,,376,1593,,35,009,000306,1
Block Group 2; Census Tract 3.06; Curry County; New Mexico,504,,195,156,,35,009,000306,2
Block Group 3; Census Tract 3.06; Curry County; New Mexico,309,,184,105,,35,009,000306,3
Block Group 4; Census Tract 3.06; Curry County; New Mexico,924,,401,428,,35,009,000306,4
Block Group 1; Census Tract 3.07; Curry County; New Mexico,1675,,1248,328,,35,009,000307,1
Block Group 2; Census Tract 3.07; Curry County; New Mexico,1906,,1279,501,,35,009,000307,2
Block Group 1; Census Tract 3.08; Curry County; New Mexico,1862,,966,714,,35,009,000308,1
Block Group 2; Census Tract 3.08; Curry County; New Mexico,1392,,861,346,,35,009,000308,2
Block Group 1; Census Tract 4; Curry County; New Mexico,595,,20,575,,35,009,000400,1
Block Group 2; Census Tract 4; Curry County; New Mexico,1038,,442,531,,35,009,000400,2
Block Group 3; Census Tract 4; Curry County; New Mexico,1137,,383,635,,35,009,000400,3
Block Group 4; Census Tract 4; Curry County; New Mexico,933,,86,811,,35,009,000400,4
Block Group 1; Census Tract 5; Curry County; New Mexico,830,,102,714,,35,009,000500,1
Block Group 2; Census Tract 5; Curry County; New Mexico,1275,,192,860,,35,009,000500,2
Block Group 1; Census Tract 6.01; Curry County; New Mexico,433,,372,25,,35,009,000601,1
Block Group 2; Census Tract 6.01; Curry County; New Mexico,507,,384,107,,35,009,000601,2
Block Group 1; Census Tract 6.02; Curry County; New Mexico,972,,747,210,,35,009,000602,1
Block Group 2; Census Tract 6.02; Curry County; New Mexico,1240,,864,209,,35,009,000602,2
Block Group 3; Census Tract 6.02; Curry County; New Mexico,2951,,1965,560,,35,009,000602,3
Block Group 1; Census Tract 6.03; Curry County; New Mexico,1567,,553,922,,35,009,000603,1
Block Group 2; Census Tract 6.03; Curry County; New Mexico,390,,384,2,,35,009,000603,2
Block Group 3; Census Tract 6.03; Curry County; New Mexico,999,,469,439,,35,009,000603,3
Block Group 4; Census Tract 6.03; Curry County; New Mexico,285,,198,51,,35,009,000603,4
Block Group 1; Census Tract 9; Curry County; New Mexico,1503,,976,361,,35,009,000900,1
Block Group 2; Census Tract 9; Curry County; New Mexico,1373,,598,455,,35,009,000900,2
Block Group 1; Census Tract 9601; De Baca County; New Mexico,378,,75,299,,35,011,960100,1
Block Group 2; Census Tract 9601; De Baca County; New Mexico,1202,,464,705,,35,011,960100,2
Block Group 1; Census Tract 1.02; Doña Ana County; New Mexico,1913,,361,1479,,35,013,000102,1
Block Group 2; Census Tract 1.02; Doña Ana County; New Mexico,533,,43,490,,35,013,000102,2
Block Group 3; Census Tract 1.02; Doña Ana County; New Mexico,991,,62,730,,35,013,000102,3
Block Group 4; Census Tract 1.02; Doña Ana County; New Mexico,1595,,399,1188,,35,013,000102,4
Block Group 1; Census Tract 1.03; Doña Ana County; New Mexico,1487,,211,1162,,35,013,000103,1
Block Group 2; Census Tract 1.03; Doña Ana County; New Mexico,1551,,147,1179,,35,013,000103,2
Block Group 3; Census Tract 1.03; Doña Ana County; New Mexico,1426,,121,1269,,35,013,000103,3
Block Group 1; Census Tract 1.04; Doña Ana County; New Mexico,2750,,675,1743,,35,013,000104,1
Block Group 2; Census Tract 1.04; Doña Ana County; New Mexico,1090,,337,504,,35,013,000104,2
Block Group 3; Census Tract 1.04; Doña Ana County; New Mexico,910,,440,400,,35,013,000104,3
Block Group 1; Census Tract 2.03; Doña Ana County; New Mexico,856,,414,442,,35,013,000203,1
Block Group 2; Census Tract 2.03; Doña Ana County; New Mexico,2102,,408,1664,,35,013,000203,2
Block Group 1; Census Tract 2.04; Doña Ana County; New Mexico,1420,,239,1162,,35,013,000204,1
Block Group 2; Census Tract 2.04; Doña Ana County; New Mexico,3136,,908,2114,,35,013,000204,2
Block Group 3; Census Tract 2.04; Doña Ana County; New Mexico,563,,39,503,,35,013,000204,3
Block Group 1; Census Tract 2.05; Doña Ana County; New Mexico,1235,,1156,64,,35,013,000205,1
Block Group 2; Census Tract 2.05; Doña Ana County; New Mexico,1000,,149,773,,35,013,000205,2
Block Group 1; Census Tract 2.06; Doña Ana County; New Mexico,1303,,329,969,,35,013,000206,1
Block Group 2; Census Tract 2.06; Doña Ana County; New Mexico,1088,,177,843,,35,013,000206,2
Block Group 1; Census Tract 3; Doña Ana County; New Mexico,1121,,409,667,,35,013,000300,1
Block Group 2; Census Tract 3; Doña Ana County; New Mexico,907,,410,387,,35,013,000300,2
Block Group 3; Census Tract 3; Doña Ana County; New Mexico,1300,,529,711,,35,013,000300,3
Block Group 1; Census Tract 4.01; Doña Ana County; New Mexico,1286,,165,893,,35,013,000401,1
Block Group 2; Census Tract 4.01; Doña Ana County; New Mexico,694,,72,615,,35,013,000401,2
Block Group 3; Census Tract 4.01; Doña Ana County; New Mexico,345,,81,264,,35,013,000401,3
Block Group 1; Census Tract 4.02; Doña Ana County; New Mexico,1578,,202,1376,,35,013,000402,1
Block Group 2; Census Tract 4.02; Doña Ana County; New Mexico,610,,166,444,,35,013,000402,2
Block Group 3; Census Tract 4.02; Doña Ana County; New Mexico,695,,273,414,,35,013,000402,3
Block Group 4; Census Tract 4.02; Doña Ana County; New Mexico,208,,28,180,,35,013,000402,4
Block Group 5; Census Tract 4.02; Doña Ana County; New Mexico,2484,,441,2043,,35,013,000402,5
Block Group 1; Census Tract 5; Doña Ana County; New Mexico,1006,,188,812,,35,013,000500,1
Block Group 2; Census Tract 5; Doña Ana County; New Mexico,678,,104,570,,35,013,000500,2
Block Group 3; Census Tract 5; Doña Ana County; New Mexico,715,,236,452,,35,013,000500,3
Block Group 1; Census Tract 6; Doña Ana County; New Mexico,715,,62,617,,35,013,000600,1
Block Group 2; Census Tract 6; Doña Ana County; New Mexico,864,,196,663,,35,013,000600,2
Block Group 3; Census Tract 6; Doña Ana County; New Mexico,1085,,414,671,,35,013,000600,3
Block Group 1; Census Tract 7; Doña Ana County; New Mexico,1254,,196,1019,,35,013,000700,1
Block Group 2; Census Tract 7; Doña Ana County; New Mexico,1477,,261,1158,,35,013,000700,2
Block Group 3; Census Tract 7; Doña Ana County; New Mexico,1077,,123,954,,35,013,000700,3
Block Group 4; Census Tract 7; Doña Ana County; New Mexico,1017,,89,782,,35,013,000700,4
Block Group 5; Census Tract 7; Doña Ana County; New Mexico,1795,,243,1345,,35,013,000700,5
Block Group 1; Census Tract 8; Doña Ana County; New Mexico,260,,155,105,,35,013,000800,1
Block Group 2; Census Tract 8; Doña Ana County; New Mexico,2265,,404,1471,,35,013,000800,2
Block Group 3; Census Tract 8; Doña Ana County; New Mexico,1824,,312,1466,,35,013,000800,3
Block Group 1; Census Tract 9.01; Doña Ana County; New Mexico,788,,333,412,,35,013,000901,1
Block Group 2; Census Tract 9.01; Doña Ana County; New Mexico,1704,,302,1223,,35,013,000901,2
Block Group 1; Census Tract 9.02; Doña Ana County; New Mexico,1337,,375,926,,35,013,000902,1
Block Group 2; Census Tract 9.02; Doña Ana County; New Mexico,877,,269,520,,35,013,000902,2
Block Group 3; Census Tract 9.02; Doña Ana County; New Mexico,1839,,657,768,,35,013,000902,3
Block Group 4; Census Tract 9.02; Doña Ana County; New Mexico,1121,,117,822,,35,013,000902,4
Block Group 1; Census Tract 10; Doña Ana County; New Mexico,318,,108,137,,35,013,001000,1
Block Group 2; Census Tract 10; Doña Ana County; New Mexico,1747,,632,949,,35,013,001000,2
Block Group 3; Census Tract 10; Doña Ana County; New Mexico,634,,282,308,,35,013,001000,3
Block Group 1; Census Tract 11.02; Doña Ana County; New Mexico,811,,457,298,,35,013,001102,1
Block Group 2; Census Tract 11.02; Doña Ana County; New Mexico,1763,,738,933,,35,013,001102,2
Block Group 1; Census Tract 11.03; Doña Ana County; New Mexico,1756,,793,955,,35,013,001103,1
Block Group 2; Census Tract 11.03; Doña Ana County; New Mexico,1402,,313,993,,35,013,001103,2
Block Group 3; Census Tract 11.03; Doña Ana County; New Mexico,2391,,998,1046,,35,013,001103,3
Block Group 1; Census Tract 11.05; Doña Ana County; New Mexico,610,,21,589,,35,013,001105,1
Block Group 2; Census Tract 11.05; Doña Ana County; New Mexico,1505,,342,1008,,35,013,001105,2
Block Group 1; Census Tract 11.06; Doña Ana County; New Mexico,2006,,507,1446,,35,013,001106,1
Block Group 2; Census Tract 11.06; Doña Ana County; New Mexico,698,,297,394,,35,013,001106,2
Block Group 1; Census Tract 12.03; Doña Ana County; New Mexico,1281,,609,591,,35,013,001203,1
Block Group 2; Census Tract 12.03; Doña Ana County; New Mexico,735,,300,153,,35,013,001203,2
Block Group 3; Census Tract 12.03; Doña Ana County; New Mexico,2344,,623,1599,,35,013,001203,3
Block Group 4; Census Tract 12.03; Doña Ana County; New Mexico,229,,138,91,,35,013,001203,4
Block Group 1; Census Tract 12.04; Doña Ana County; New Mexico,1174,,613,542,,35,013,001204,1
Block Group 2; Census Tract 12.04; Doña Ana County; New Mexico,2094,,1401,660,,35,013,001204,2
Block Group 3; Census Tract 12.04; Doña Ana County; New Mexico,1028,,672,300,,35,013,001204,3
Block Group 1; Census Tract 12.05; Doña Ana County; New Mexico,1826,,1227,584,,35,013,001205,1
Block Group 2; Census Tract 12.05; Doña Ana County; New Mexico,1304,,816,475,,35,013,001205,2
Block Group 3; Census Tract 12.05; Doña Ana County; New Mexico,1634,,820,675,,35,013,001205,3
Block Group 1; Census Tract 12.06; Doña Ana County; New Mexico,751,,560,143,,35,013,001206,1
Block Group 2; Census Tract 12.06; Doña Ana County; New Mexico,351,,228,96,,35,013,001206,2
Block Group 3; Census Tract 12.06; Doña Ana County; New Mexico,1951,,730,975,,35,013,001206,3
Block Group 1; Census Tract 12.07; Doña Ana County; New Mexico,1008,,172,696,,35,013,001207,1
Block Group 2; Census Tract 12.07; Doña Ana County; New Mexico,1126,,502,624,,35,013,001207,2
Block Group 3; Census Tract 12.07; Doña Ana County; New Mexico,693,,100,531,,35,013,001207,3
Block Group 1; Census Tract 12.08; Doña Ana County; New Mexico,1746,,1132,490,,35,013,001208,1
Block Group 2; Census Tract 12.08; Doña Ana County; New Mexico,787,,359,405,,35,013,001208,2
Block Group 3; Census Tract 12.08; Doña Ana County; New Mexico,2308,,2007,262,,35,013,001208,3
Block Group 4; Census Tract 12.08; Doña Ana County; New Mexico,1875,,502,954,,35,013,001208,4
Block Group 1; Census Tract 12.09; Doña Ana County; New Mexico,1167,,836,331,,35,013,001209,1
Block Group 2; Census Tract 12.09; Doña Ana County; New Mexico,909,,167,591,,35,013,001209,2
Block Group 1; Census Tract 12.10; Doña Ana County; New Mexico,902,,386,449,,35,013,001210,1
Block Group 2; Census Tract 12.10; Doña Ana County; New Mexico,1920,,1229,354,,35,013,001210,2
Block Group 1; Census Tract 13.08; Doña Ana County; New Mexico,658,,81,559,,35,013,001308,1
Block Group 2; Census Tract 13.08; Doña Ana County; New Mexico,5535,,2308,2803,,35,013,001308,2
Block Group 1; Census Tract 13.09; Doña Ana County; New Mexico,1701,,835,841,,35,013,001309,1
Block Group 2; Census Tract 13.09; Doña Ana County; New Mexico,1018,,105,872,,35,013,001309,2
Block Group 1; Census Tract 13.10; Doña Ana County; New Mexico,1392,,442,782,,35,013,001310,1
Block Group 2; Census Tract 13.10; Doña Ana County; New Mexico,3247,,1303,1884,,35,013,001310,2
Block Group 3; Census Tract 13.10; Doña Ana County; New Mexico,2301,,1012,1186,,35,013,001310,3
Block Group 1; Census Tract 13.11; Doña Ana County; New Mexico,1688,,642,1031,,35,013,001311,1
Block Group 2; Census Tract 13.11; Doña Ana County; New Mexico,1904,,942,877,,35,013,001311,2
Block Group 3; Census Tract 13.11; Doña Ana County; New Mexico,2119,,778,1187,,35,013,001311,3
Block Group 1; Census Tract 13.12; Doña Ana County; New Mexico,1443,,336,937,,35,013,001312,1
Block Group 1; Census Tract 13.13; Doña Ana County; New Mexico,1087,,228,792,,35,013,001313,1
Block Group 2; Census Tract 13.13; Doña Ana County; New Mexico,1390,,282,1083,,35,013,001313,2
Block Group 1; Census Tract 13.14; Doña Ana County; New Mexico,604,,213,385,,35,013,001314,1
Block Group 2; Census Tract 13.14; Doña Ana County; New Mexico,1057,,314,743,,35,013,001314,2
Block Group 1; Census Tract 13.15; Doña Ana County; New Mexico,1441,,173,1191,,35,013,001315,1
Block Group 2; Census Tract 13.15; Doña Ana County; New Mexico,1336,,57,1279,,35,013,001315,2
Block Group 3; Census Tract 13.15; Doña Ana County; New Mexico,851,,418,419,,35,013,001315,3
Block Group 1; Census Tract 13.16; Doña Ana County; New Mexico,855,,145,592,,35,013,001316,1
Block Group 2; Census Tract 13.16; Doña Ana County; New Mexico,1593,,486,952,,35,013,001316,2
Block Group 3; Census Tract 13.16; Doña Ana County; New Mexico,2538,,545,1991,,35,013,001316,3
Block Group 1; Census Tract 13.17; Doña Ana County; New Mexico,2016,,293,1723,,35,013,001317,1
Block Group 2; Census Tract 13.17; Doña Ana County; New Mexico,2096,,894,1192,,35,013,001317,2
Block Group 1; Census Tract 13.18; Doña Ana County; New Mexico,1013,,313,673,,35,013,001318,1
Block Group 2; Census Tract 13.18; Doña Ana County; New Mexico,1024,,300,612,,35,013,001318,2
Block Group 3; Census Tract 13.18; Doña Ana County; New Mexico,1557,,978,501,,35,013,001318,3
Block Group 1; Census Tract 14.01; Doña Ana County; New Mexico,1038,,166,872,,35,013,001401,1
Block Group 2; Census Tract 14.01; Doña Ana County; New Mexico,1514,,213,1301,,35,013,001401,2
Block Group 1; Census Tract 14.02; Doña Ana County; New Mexico,1322,,75,1247,,35,013,001402,1
Block Group 2; Census Tract 14.02; Doña Ana County; New Mexico,1058,,195,863,,35,013,001402,2
Block Group 1; Census Tract 15.01; Doña Ana County; New Mexico,1632,,1115,309,,35,013,001501,1
Block Group 2; Census Tract 15.01; Doña Ana County; New Mexico,674,,626,37,,35,013,001501,2
Block Group 3; Census Tract 15.01; Doña Ana County; New Mexico,1909,,1056,788,,35,013,001501,3
Block Group 1; Census Tract 15.02; Doña Ana County; New Mexico,1209,,258,851,,35,013,001502,1
Block Group 2; Census Tract 15.02; Doña Ana County; New Mexico,1038,,473,241,,35,013,001502,2
Block Group 1; Census Tract 16; Doña Ana County; New Mexico,1231,,182,1049,,35,013,001600,1
Block Group 2; Census Tract 16; Doña Ana County; New Mexico,637,,42,582,,35,013,001600,2
Block Group 3; Census Tract 16; Doña Ana County; New Mexico,353,,26,327,,35,013,001600,3
Block Group 1; Census Tract 17.01; Doña Ana County; New Mexico,933,,38,865,,35,013,001701,1
Block Group 2; Census Tract 17.01; Doña Ana County; New Mexico,2262,,810,1310,,35,013,001701,2
Block Group 3; Census Tract 17.01; Doña Ana County; New Mexico,2787,,297,2391,,35,013,001701,3
Block Group 4; Census Tract 17.01; Doña Ana County; New Mexico,5795,,242,5536,,35,013,001701,4
Block Group 1; Census Tract 17.02; Doña Ana County; New Mexico,1461,,88,1348,,35,013,001702,1
Block Group 1; Census Tract 17.03; Doña Ana County; New Mexico,832,,258,536,,35,013,001703,1
Block Group 2; Census Tract 17.03; Doña Ana County; New Mexico,1889,,116,1768,,35,013,001703,2
Block Group 1; Census Tract 17.05; Doña Ana County; New Mexico,1237,,30,1207,,35,013,001705,1
Block Group 2; Census Tract 17.05; Doña Ana County; New Mexico,1307,,16,1291,,35,013,001705,2
Block Group 1; Census Tract 17.06; Doña Ana County; New Mexico,1505,,0,1505,,35,013,001706,1
Block Group 2; Census Tract 17.06; Doña Ana County; New Mexico,2285,,52,2218,,35,013,001706,2
Block Group 1; Census Tract 17.07; Doña Ana County; New Mexico,969,,351,618,,35,013,001707,1
Block Group 2; Census Tract 17.07; Doña Ana County; New Mexico,1508,,12,1496,,35,013,001707,2
Block Group 3; Census Tract 17.07; Doña Ana County; New Mexico,969,,13,956,,35,013,001707,3
Block Group 4; Census Tract 17.07; Doña Ana County; New Mexico,1501,,11,1490,,35,013,001707,4
Block Group 1; Census Tract 18.05; Doña Ana County; New Mexico,1697,,0,1666,,35,013,001805,1
Block Group 2; Census Tract 18.05; Doña Ana County; New Mexico,2171,,0,2171,,35,013,001805,2
Block Group 1; Census Tract 18.07; Doña Ana County; New Mexico,1793,,0,1789,,35,013,001807,1
Block Group 1; Census Tract 18.08; Doña Ana County; New Mexico,1017,,41,976,,35,013,001808,1
Block Group 2; Census Tract 18.08; Doña Ana County; New Mexico,2187,,0,2187,,35,013,001808,2
Block Group 1; Census Tract 18.09; Doña Ana County; New Mexico,1511,,166,1345,,35,013,001809,1
Block Group 2; Census Tract 18.09; Doña Ana County; New Mexico,178,,48,109,,35,013,001809,2
Block Group 1; Census Tract 18.10; Doña Ana County; New Mexico,2243,,214,1580,,35,013,001810,1
Block Group 2; Census Tract 18.10; Doña Ana County; New Mexico,402,,17,349,,35,013,001810,2
Block Group 3; Census Tract 18.10; Doña Ana County; New Mexico,686,,97,589,,35,013,001810,3
Block Group 4; Census Tract 18.10; Doña Ana County; New Mexico,1683,,181,1491,,35,013,001810,4
Block Group 1; Census Tract 18.11; Doña Ana County; New Mexico,957,,117,791,,35,013,001811,1
Block Group 2; Census Tract 18.11; Doña Ana County; New Mexico,997,,80,912,,35,013,001811,2
Block Group 1; Census Tract 18.12; Doña Ana County; New Mexico,1213,,114,1099,,35,013,001812,1
Block Group 2; Census Tract 18.12; Doña Ana County; New Mexico,1301,,0,1301,,35,013,001812,2
Block Group 3; Census Tract 18.12; Doña Ana County; New Mexico,1651,,83,1568,,35,013,001812,3
Block Group 1; Census Tract 18.13; Doña Ana County; New Mexico,1516,,0,1504,,35,013,001813,1
Block Group 2; Census Tract 18.13; Doña Ana County; New Mexico,1522,,305,1200,,35,013,001813,2
Block Group 1; Census Tract 18.14; Doña Ana County; New Mexico,513,,266,247,,35,013,001814,1
Block Group 2; Census Tract 18.14; Doña Ana County; New Mexico,629,,34,533,,35,013,001814,2
Block Group 3; Census Tract 18.14; Doña Ana County; New Mexico,1228,,72,1156,,35,013,001814,3
Block Group 1; Census Tract 19; Doña Ana County; New Mexico,1592,,1054,186,,35,013,001900,1
Block Group 1; Census Tract 1; Eddy County; New Mexico,1893,,607,1133,,35,015,000100,1
Block Group 1; Census Tract 2; Eddy County; New Mexico,1667,,1516,118,,35,015,000200,1
Block Group 2; Census Tract 2; Eddy County; New Mexico,1142,,402,383,,35,015,000200,2
Block Group 3; Census Tract 2; Eddy County; New Mexico,2545,,1723,735,,35,015,000200,3
Block Group 4; Census Tract 2; Eddy County; New Mexico,730,,515,108,,35,015,000200,4
Block Group 1; Census Tract 3; Eddy County; New Mexico,1117,,150,710,,35,015,000300,1
Block Group 2; Census Tract 3; Eddy County; New Mexico,1863,,948,887,,35,015,000300,2
Block Group 3; Census Tract 3; Eddy County; New Mexico,722,,254,468,,35,015,000300,3
Block Group 4; Census Tract 3; Eddy County; New Mexico,756,,603,86,,35,015,000300,4
Block Group 5; Census Tract 3; Eddy County; New Mexico,966,,373,593,,35,015,000300,5
Block Group 1; Census Tract 4.01; Eddy County; New Mexico,1385,,831,507,,35,015,000401,1
Block Group 2; Census Tract 4.01; Eddy County; New Mexico,1601,,683,881,,35,015,000401,2
Block Group 3; Census Tract 4.01; Eddy County; New Mexico,432,,262,155,,35,015,000401,3
Block Group 1; Census Tract 4.02; Eddy County; New Mexico,854,,71,690,,35,015,000402,1
Block Group 2; Census Tract 4.02; Eddy County; New Mexico,1362,,479,875,,35,015,000402,2
Block Group 3; Census Tract 4.02; Eddy County; New Mexico,1806,,858,828,,35,015,000402,3
Block Group 4; Census Tract 4.02; Eddy County; New Mexico,1674,,1021,609,,35,015,000402,4
Block Group 1; Census Tract 5; Eddy County; New Mexico,1427,,396,918,,35,015,000500,1
Block Group 2; Census Tract 5; Eddy County; New Mexico,1356,,430,897,,35,015,000500,2
Block Group 3; Census Tract 5; Eddy County; New Mexico,753,,299,434,,35,015,000500,3
Block Group 1; Census Tract 6; Eddy County; New Mexico,1755,,202,1389,,35,015,000600,1
Block Group 2; Census Tract 6; Eddy County; New Mexico,1221,,670,504,,35,015,000600,2
Block Group 3; Census Tract 6; Eddy County; New Mexico,1369,,437,833,,35,015,000600,3
Block Group 4; Census Tract 6; Eddy County; New Mexico,3546,,1104,2212,,35,015,000600,4
Block Group 1; Census Tract 7; Eddy County; New Mexico,1744,,576,1113,,35,015,000700,1
Block Group 2; Census Tract 7; Eddy County; New Mexico,1845,,1339,408,,35,015,000700,2
Block Group 3; Census Tract 7; Eddy County; New Mexico,905,,376,495,,35,015,000700,3
Block Group 4; Census Tract 7; Eddy County; New Mexico,1651,,1237,355,,35,015,000700,4
Block Group 1; Census Tract 8; Eddy County; New Mexico,623,,278,345,,35,015,000800,1
Block Group 2; Census Tract 8; Eddy County; New Mexico,1317,,205,1112,,35,015,000800,2
Block Group 1; Census Tract 9; Eddy County; New Mexico,2299,,1507,786,,35,015,000900,1
Block Group 2; Census Tract 9; Eddy County; New Mexico,1747,,685,969,,35,015,000900,2
Block Group 3; Census Tract 9; Eddy County; New Mexico,1582,,670,879,,35,015,000900,3
Block Group 1; Census Tract 10.01; Eddy County; New Mexico,1876,,621,861,,35,015,001001,1
Block Group 2; Census Tract 10.01; Eddy County; New Mexico,814,,376,430,,35,015,001001,2
Block Group 1; Census Tract 10.02; Eddy County; New Mexico,800,,230,553,,35,015,001002,1
Block Group 2; Census Tract 10.02; Eddy County; New Mexico,1182,,55,1107,,35,015,001002,2
Block Group 3; Census Tract 10.02; Eddy County; New Mexico,250,,38,177,,35,015,001002,3
Block Group 4; Census Tract 10.02; Eddy County; New Mexico,935,,0,935,,35,015,001002,4
Block Group 1; Census Tract 11; Eddy County; New Mexico,1861,,491,1307,,35,015,001100,1
Block Group 2; Census Tract 11; Eddy County; New Mexico,1720,,734,817,,35,015,001100,2
Block Group 3; Census Tract 11; Eddy County; New Mexico,327,,211,116,,35,015,001100,3
Block Group 4; Census Tract 11; Eddy County; New Mexico,1492,,778,646,,35,015,001100,4
Block Group 5; Census Tract 11; Eddy County; New Mexico,2202,,1451,740,,35,015,001100,5
Block Group 1; Census Tract 9641; Grant County; New Mexico,1364,,841,422,,35,017,964100,1
Block Group 2; Census Tract 9641; Grant County; New Mexico,1328,,752,576,,35,017,964100,2
Block Group 1; Census Tract 9642; Grant County; New Mexico,1021,,937,56,,35,017,964200,1
Block Group 2; Census Tract 9642; Grant County; New Mexico,1096,,632,419,,35,017,964200,2
Block Group 1; Census Tract 9643; Grant County; New Mexico,912,,582,276,,35,017,964300,1
Block Group 2; Census Tract 9643; Grant County; New Mexico,1820,,1042,716,,35,017,964300,2
Block Group 3; Census Tract 9643; Grant County; New Mexico,1829,,568,1171,,35,017,964300,3
Block Group 4; Census Tract 9643; Grant County; New Mexico,1334,,281,908,,35,017,964300,4
Block Group 1; Census Tract 9644.01; Grant County; New Mexico,304,,129,139,,35,017,964401,1
Block Group 2; Census Tract 9644.01; Grant County; New Mexico,969,,379,540,,35,017,964401,2
Block Group 1; Census Tract 9644.02; Grant County; New Mexico,1914,,557,1322,,35,017,964402,1
Block Group 2; Census Tract 9644.02; Grant County; New Mexico,1637,,966,460,,35,017,964402,2
Block Group 1; Census Tract 9645; Grant County; New Mexico,853,,324,467,,35,017,964500,1
Block Group 2; Census Tract 9645; Grant County; New Mexico,768,,214,554,,35,017,964500,2
Block Group 3; Census Tract 9645; Grant County; New Mexico,868,,171,687,,35,017,964500,3
Block Group 1; Census Tract 9646; Grant County; New Mexico,759,,436,315,,35,017,964600,1
Block Group 2; Census Tract 9646; Grant County; New Mexico,791,,44,747,,35,017,964600,2
Block Group 3; Census Tract 9646; Grant County; New Mexico,982,,222,760,,35,017,964600,3
Block Group 4; Census Tract 9646; Grant County; New Mexico,343,,114,229,,35,017,964600,4
Block Group 1; Census Tract 9647.01; Grant County; New Mexico,1923,,1369,501,,35,017,964701,1
Block Group 2; Census Tract 9647.01; Grant County; New Mexico,849,,507,342,,35,017,964701,2
Block Group 1; Census Tract 9647.02; Grant County; New Mexico,1002,,474,525,,35,017,964702,1
Block Group 2; Census Tract 9647.02; Grant County; New Mexico,1673,,1081,377,,35,017,964702,2
Block Group 1; Census Tract 9648; Grant County; New Mexico,819,,497,268,,35,017,964800,1
Block Group 2; Census Tract 9648; Grant County; New Mexico,698,,102,596,,35,017,964800,2
Block Group 1; Census Tract 9616; Guadalupe County; New Mexico,1445,,312,947,,35,019,961600,1
Block Group 2; Census Tract 9616; Guadalupe County; New Mexico,885,,129,701,,35,019,961600,2
Block Group 3; Census Tract 9616; Guadalupe County; New Mexico,1095,,121,838,,35,019,961600,3
Block Group 4; Census Tract 9616; Guadalupe County; New Mexico,954,,177,777,,35,019,961600,4
Block Group 1; Census Tract 1; Harding County; New Mexico,748,,346,304,,35,021,000100,1
Block Group 1; Census Tract 9700; Hidalgo County; New Mexico,1983,,1038,797,,35,023,970000,1
Block Group 1; Census Tract 9702; Hidalgo County; New Mexico,559,,83,476,,35,023,970200,1
Block Group 2; Census Tract 9702; Hidalgo County; New Mexico,1555,,447,1070,,35,023,970200,2
Block Group 1; Census Tract 1; Lea County; New Mexico,750,,134,611,,35,025,000100,1
Block Group 2; Census Tract 1; Lea County; New Mexico,354,,19,335,,35,025,000100,2
Block Group 3; Census Tract 1; Lea County; New Mexico,1730,,210,1430,,35,025,000100,3
Block Group 1; Census Tract 2; Lea County; New Mexico,1005,,193,802,,35,025,000200,1
Block Group 2; Census Tract 2; Lea County; New Mexico,1974,,263,1573,,35,025,000200,2
Block Group 3; Census Tract 2; Lea County; New Mexico,1004,,128,855,,35,025,000200,3
Block Group 1; Census Tract 3; Lea County; New Mexico,1100,,0,785,,35,025,000300,1
Block Group 2; Census Tract 3; Lea County; New Mexico,464,,121,318,,35,025,000300,2
Block Group 3; Census Tract 3; Lea County; New Mexico,996,,100,565,,35,025,000300,3
Block Group 4; Census Tract 3; Lea County; New Mexico,1770,,72,1659,,35,025,000300,4
