NAME,B01003_001E,C17002_002E,C17002_003E,B03002_003E,B03002_012E,B25044_003E,B25044_010E,state,county,tract,block group,total_pop,pct_poverty_proxy,pct_minority,pct_hispanic,pct_no_vehicle,GEOID
Block Group 2; Census Tract 9645; Grant County; New Mexico,768,87,148,214,554,0,28,35,017,964500,2,768,30.598958333333332,72.13541666666667,72.13541666666666,3.6458333333333335,350179645002
Block Group 3; Census Tract 9645; Grant County; New Mexico,868,202,53,171,687,33,25,35,017,964500,3,868,29.377880184331794,80.29953917050692,79.14746543778803,6.682027649769585,350179645003
Block Group 1; Census Tract 9646; Grant County; New Mexico,759,64,0,436,315,0,0,35,017,964600,1,759,8.432147562582346,42.55599472990777,41.50197628458498,0.0,350179646001
Block Group 2; Census Tract 9646; Grant County; New Mexico,791,51,246,44,747,0,8,35,017,964600,2,791,37.54740834386852,94.43742098609356,94.43742098609356,1.0113780025284451,350179646002
Block Group 3; Census Tract 9646; Grant County; New Mexico,982,80,128,222,760,0,14,35,017,964600,3,982,21.181262729124235,77.39307535641548,77.39307535641548,1.4256619144602851,350179646003
Block Group 4; Census Tract 9646; Grant County; New Mexico,343,14,229,114,229,0,0,35,017,964600,4,343,70.8454810495627,66.76384839650146,66.76384839650146,0.0,350179646004
Block Group 1; Census Tract 9647.01; Grant County; New Mexico,1923,57,22,1369,501,26,0,35,017,964701,1,1923,4.108164326573062,28.809152366094647,26.053042121684868,1.3520540821632865,350179647011
Block Group 2; Census Tract 9647.01; Grant County; New Mexico,849,0,143,507,342,0,0,35,017,964701,2,849,16.843345111896348,40.282685512367486,40.282685512367486,0.0,350179647012
Block Group 1; Census Tract 9647.02; Grant County; New Mexico,1002,92,103,474,525,0,0,35,017,964702,1,1002,19.46107784431138,52.694610778443106,52.39520958083832,0.0,350179647021
Block Group 2; Census Tract 9647.02; Grant County; New Mexico,1673,334,0,1081,377,0,0,35,017,964702,2,1673,19.964136282127914,35.38553496712492,22.534369396294082,0.0,350179647022
Block Group 1; Census Tract 9648; Grant County; New Mexico,819,45,31,497,268,0,0,35,017,964800,1,819,9.27960927960928,39.31623931623932,32.72283272283272,0.0,350179648001
Block Group 2; Census Tract 9648; Grant County; New Mexico,698,15,72,102,596,0,0,35,017,964800,2,698,12.464183381088825,85.38681948424069,85.38681948424069,0.0,350179648002
Block Group 1; Census Tract 9616; Guadalupe County; New Mexico,1445,8,153,312,947,0,0,35,019,961600,1,1445,11.141868512110726,78.4083044982699,65.5363321799308,0.0,350199616001
Block Group 2; Census Tract 9616; Guadalupe County; New Mexico,885,151,92,129,701,4,5,35,019,961600,2,885,27.45762711864407,85.42372881355932,79.2090395480226,1.0169491525423728,350199616002
Block Group 3; Census Tract 9616; Guadalupe County; New Mexico,1095,87,53,121,838,11,17,35,019,961600,3,1095,12.785388127853881,88.94977168949771,76.5296803652968,2.5570776255707766,350199616003
Block Group 4; Census Tract 9616; Guadalupe County; New Mexico,954,45,315,177,777,16,2,35,019,961600,4,954,37.735849056603776,81.44654088050315,81.44654088050315,1.8867924528301887,350199616004
Block Group 1; Census Tract 1; Harding County; New Mexico,748,41,99,346,304,19,6,35,021,000100,1,748,18.71657754010695,53.74331550802138,40.64171122994652,3.342245989304813,350210001001
Block Group 1; Census Tract 9700; Hidalgo County; New Mexico,1983,141,154,1038,797,19,0,35,023,970000,1,1983,14.87644982349975,47.655068078668684,40.19162884518406,0.9581442259203228,350239700001
Block Group 1; Census Tract 9702; Hidalgo County; New Mexico,559,62,175,83,476,0,44,35,023,970200,1,559,42.39713774597496,85.1520572450805,85.1520572450805,7.8711985688729875,350239702001
Block Group 2; Census Tract 9702; Hidalgo County; New Mexico,1555,134,157,447,1070,9,31,35,023,970200,2,1555,18.713826366559484,71.25401929260451,68.81028938906752,2.572347266881029,350239702002
Block Group 1; Census Tract 1; Lea County; New Mexico,750,0,42,134,611,33,0,35,025,000100,1,750,5.6000000000000005,82.13333333333334,81.46666666666667,4.3999999999999995,350250001001
Block Group 2; Census Tract 1; Lea County; New Mexico,354,14,75,19,335,0,47,35,025,000100,2,354,25.141242937853107,94.63276836158192,94.63276836158192,13.27683615819209,350250001002
Block Group 3; Census Tract 1; Lea County; New Mexico,1730,133,85,210,1430,15,0,35,025,000100,3,1730,12.601156069364162,87.86127167630057,82.65895953757226,0.8670520231213872,350250001003
Block Group 1; Census Tract 2; Lea County; New Mexico,1005,145,0,193,802,0,8,35,025,000200,1,1005,14.427860696517413,80.79601990049751,79.80099502487562,0.7960199004975124,350250002001
Block Group 2; Census Tract 2; Lea County; New Mexico,1974,35,140,263,1573,27,10,35,025,000200,2,1974,8.865248226950355,86.67679837892604,79.68591691995948,1.8743667679837892,350250002002
Block Group 3; Census Tract 2; Lea County; New Mexico,1004,291,299,128,855,0,0,35,025,000200,3,1004,58.76494023904383,87.25099601593625,85.1593625498008,0.0,350250002003
Block Group 1; Census Tract 3; Lea County; New Mexico,1100,18,117,0,785,0,23,35,025,000300,1,1100,12.272727272727273,100.0,71.36363636363636,2.090909090909091,350250003001
Block Group 2; Census Tract 3; Lea County; New Mexico,464,185,95,121,318,0,65,35,025,000300,2,464,60.3448275862069,73.92241379310344,68.53448275862068,14.00862068965517,350250003002
Block Group 3; Census Tract 3; Lea County; New Mexico,996,19,310,100,565,0,17,35,025,000300,3,996,33.032128514056225,89.95983935742971,56.726907630522085,1.706827309236948,350250003003
Block Group 4; Census Tract 3; Lea County; New Mexico,1770,363,78,72,1659,51,0,35,025,000300,4,1770,24.91525423728814,95.9322033898305,93.72881355932203,2.8813559322033897,350250003004
Block Group 1; Census Tract 4; Lea County; New Mexico,1650,148,351,277,1111,20,147,35,025,000400,1,1650,30.242424242424242,83.21212121212122,67.33333333333333,10.121212121212121,350250004001
Block Group 2; Census Tract 4; Lea County; New Mexico,1632,258,333,64,1561,0,24,35,025,000400,2,1632,36.213235294117645,96.07843137254902,95.64950980392157,1.4705882352941175,350250004002
Block Group 3; Census Tract 4; Lea County; New Mexico,1145,163,181,26,1036,0,0,35,025,000400,3,1145,30.043668122270745,97.7292576419214,90.48034934497817,0.0,350250004003
Block Group 1; Census Tract 5.02; Lea County; New Mexico,1099,11,258,749,339,0,0,35,025,000502,1,1099,24.476797088262057,31.84713375796179,30.846223839854414,0.0,350250005021
Block Group 2; Census Tract 5.02; Lea County; New Mexico,863,57,246,46,796,0,0,35,025,000502,2,863,35.11008111239861,94.66975666280418,92.23638470451911,0.0,350250005022
Block Group 3; Census Tract 5.02; Lea County; New Mexico,2706,332,74,501,1939,0,0,35,025,000502,3,2706,15.003695491500368,81.48558758314856,71.65558019216556,0.0,350250005023
Block Group 4; Census Tract 5.02; Lea County; New Mexico,1575,49,14,668,575,0,0,35,025,000502,4,1575,4.0,57.58730158730159,36.507936507936506,0.0,350250005024
Block Group 5; Census Tract 5.02; Lea County; New Mexico,535,0,0,216,167,0,0,35,025,000502,5,535,0.0,59.62616822429907,31.21495327102804,0.0,350250005025
Block Group 6; Census Tract 5.02; Lea County; New Mexico,1536,1056,255,417,980,0,77,35,025,000502,6,1536,85.3515625,72.8515625,63.802083333333336,5.013020833333334,350250005026
Block Group 1; Census Tract 5.03; Lea County; New Mexico,1171,120,13,626,469,0,28,35,025,000503,1,1171,11.357813834329633,46.54141759180188,40.05123825789923,2.391118701964133,350250005031
Block Group 2; Census Tract 5.03; Lea County; New Mexico,1395,15,204,411,915,0,0,35,025,000503,2,1395,15.698924731182796,70.53763440860214,65.59139784946237,0.0,350250005032
Block Group 3; Census Tract 5.03; Lea County; New Mexico,1561,130,33,744,707,0,51,35,025,000503,3,1561,10.442024343369635,52.33824471492633,45.2914798206278,3.267136450992953,350250005033
Block Group 1; Census Tract 5.04; Lea County; New Mexico,1553,121,115,1230,237,7,31,35,025,000504,1,1553,15.19639407598197,20.798454603992276,15.26078557630393,2.4468770122343853,350250005041
Block Group 2; Census Tract 5.04; Lea County; New Mexico,1443,3,0,908,395,0,0,35,025,000504,2,1443,0.2079002079002079,37.07553707553708,27.373527373527374,0.0,350250005042
Block Group 3; Census Tract 5.04; Lea County; New Mexico,1308,247,0,316,879,0,0,35,025,000504,3,1308,18.883792048929664,75.84097859327217,67.20183486238533,0.0,350250005043
Block Group 1; Census Tract 6; Lea County; New Mexico,639,0,0,418,221,0,0,35,025,000600,1,639,0.0,34.58528951486698,34.58528951486698,0.0,350250006001
Block Group 2; Census Tract 6; Lea County; New Mexico,1144,32,0,848,70,0,0,35,025,000600,2,1144,2.797202797202797,25.874125874125873,6.118881118881119,0.0,350250006002
Block Group 3; Census Tract 6; Lea County; New Mexico,727,258,55,338,380,0,0,35,025,000600,3,727,43.053645116918844,53.50756533700138,52.26960110041266,0.0,350250006003
Block Group 4; Census Tract 6; Lea County; New Mexico,916,54,40,291,598,0,41,35,025,000600,4,916,10.262008733624455,68.23144104803494,65.28384279475983,4.475982532751091,350250006004
Block Group 5; Census Tract 6; Lea County; New Mexico,396,0,0,74,284,0,0,35,025,000600,5,396,0.0,81.31313131313132,71.71717171717171,0.0,350250006005
Block Group 6; Census Tract 6; Lea County; New Mexico,1044,0,39,239,711,0,0,35,025,000600,6,1044,3.7356321839080464,77.10727969348659,68.10344827586206,0.0,350250006006
Block Group 7; Census Tract 6; Lea County; New Mexico,788,27,0,111,677,0,0,35,025,000600,7,788,3.4263959390862944,85.91370558375635,85.91370558375635,0.0,350250006007
Block Group 1; Census Tract 7.01; Lea County; New Mexico,1894,100,86,962,932,15,27,35,025,000701,1,1894,9.820485744456176,49.20802534318902,49.208025343189014,2.2175290390707496,350250007011
Block Group 1; Census Tract 7.02; Lea County; New Mexico,709,118,9,162,479,0,0,35,025,000702,1,709,17.912552891396334,77.1509167842031,67.55994358251057,0.0,350250007021
Block Group 2; Census Tract 7.02; Lea County; New Mexico,4095,63,175,1086,2667,0,0,35,025,000702,2,4095,5.811965811965812,73.47985347985349,65.12820512820512,0.0,350250007022
Block Group 1; Census Tract 7.03; Lea County; New Mexico,2022,75,62,860,1029,0,0,35,025,000703,1,2022,6.775469831849653,57.467853610286845,50.89020771513353,0.0,350250007031
Block Group 2; Census Tract 7.03; Lea County; New Mexico,1413,116,8,636,735,3,13,35,025,000703,2,1413,8.775654635527246,54.989384288747345,52.016985138004245,1.132342533616419,350250007032
Block Group 1; Census Tract 7.04; Lea County; New Mexico,1871,221,129,835,1036,13,9,35,025,000704,1,1871,18.706574024585784,55.37145911277393,55.37145911277391,1.1758417958311065,350250007041
Block Group 2; Census Tract 7.04; Lea County; New Mexico,751,47,9,342,403,0,0,35,025,000704,2,751,7.456724367509987,54.460719041278296,53.66178428761651,0.0,350250007042
Block Group 1; Census Tract 8; Lea County; New Mexico,1206,38,212,487,696,10,0,35,025,000800,1,1206,20.729684908789388,59.61857379767827,57.711442786069654,0.8291873963515755,350250008001
Block Group 2; Census Tract 8; Lea County; New Mexico,779,51,0,294,466,0,16,35,025,000800,2,779,6.546854942233633,62.25930680359435,59.82028241335045,2.053915275994865,350250008002
Block Group 3; Census Tract 8; Lea County; New Mexico,765,86,32,255,510,2,0,35,025,000800,3,765,15.42483660130719,66.66666666666667,66.66666666666666,0.261437908496732,350250008003
Block Group 4; Census Tract 8; Lea County; New Mexico,567,38,0,402,165,46,0,35,025,000800,4,567,6.701940035273369,29.100529100529105,29.100529100529098,8.112874779541446,350250008004
Block Group 1; Census Tract 9; Lea County; New Mexico,1016,119,40,476,540,0,0,35,025,000900,1,1016,15.649606299212598,53.14960629921259,53.14960629921261,0.0,350250009001
Block Group 2; Census Tract 9; Lea County; New Mexico,429,39,174,154,257,18,0,35,025,000900,2,429,49.65034965034965,64.1025641025641,59.90675990675991,4.195804195804196,350250009002
Block Group 3; Census Tract 9; Lea County; New Mexico,667,23,56,229,414,12,0,35,025,000900,3,667,11.84407796101949,65.6671664167916,62.06896551724138,1.7991004497751124,350250009003
Block Group 1; Census Tract 10.03; Lea County; New Mexico,1211,19,13,118,754,0,19,35,025,001003,1,1211,2.6424442609413705,90.2559867877787,62.262592898431045,1.568951279933939,350250010031
Block Group 2; Census Tract 10.03; Lea County; New Mexico,1394,281,60,339,1055,11,0,35,025,001003,2,1394,24.461979913916785,75.68149210903874,75.68149210903874,0.7890961262553802,350250010032
Block Group 3; Census Tract 10.03; Lea County; New Mexico,843,14,0,519,266,0,0,35,025,001003,3,843,1.6607354685646498,38.43416370106761,31.553973902728348,0.0,350250010033
Block Group 4; Census Tract 10.03; Lea County; New Mexico,1041,353,0,686,328,0,0,35,025,001003,4,1041,33.90970220941403,34.10182516810759,31.508165225744477,0.0,350250010034
Block Group 1; Census Tract 10.04; Lea County; New Mexico,1230,114,346,223,946,0,0,35,025,001004,1,1230,37.39837398373984,81.869918699187,76.91056910569107,0.0,350250010041
Block Group 2; Census Tract 10.04; Lea County; New Mexico,1330,0,201,391,901,10,0,35,025,001004,2,1330,15.11278195488722,70.6015037593985,67.74436090225564,0.7518796992481203,350250010042
Block Group 3; Census Tract 10.04; Lea County; New Mexico,1482,38,225,349,1133,31,30,35,025,001004,3,1482,17.74628879892038,76.45074224021593,76.45074224021593,4.116059379217274,350250010043
Block Group 1; Census Tract 10.05; Lea County; New Mexico,1376,69,251,248,1113,4,0,35,025,001005,1,1376,23.25581395348837,81.97674418604652,80.88662790697676,0.29069767441860467,350250010051
Block Group 2; Census Tract 10.05; Lea County; New Mexico,272,74,0,84,166,0,0,35,025,001005,2,272,27.205882352941174,69.11764705882352,61.029411764705884,0.0,350250010052
Block Group 3; Census Tract 10.05; Lea County; New Mexico,1913,56,570,208,1705,0,17,35,025,001005,3,1913,32.723470987977,89.1270256142185,89.1270256142185,0.8886565603763722,350250010053
Block Group 1; Census Tract 11; Lea County; New Mexico,796,72,0,487,284,0,12,35,025,001100,1,796,9.045226130653267,38.81909547738693,35.678391959798994,1.507537688442211,350250011001
Block Group 2; Census Tract 11; Lea County; New Mexico,736,101,14,332,350,0,0,35,025,001100,2,736,15.625,54.891304347826086,47.55434782608695,0.0,350250011002
Block Group 3; Census Tract 11; Lea County; New Mexico,1584,108,88,725,837,6,0,35,025,001100,3,1584,12.373737373737374,54.22979797979798,52.84090909090909,0.3787878787878788,350250011003
Block Group 4; Census Tract 11; Lea County; New Mexico,880,22,195,474,395,0,0,35,025,001100,4,880,24.659090909090907,46.13636363636363,44.88636363636363,0.0,350250011004
Block Group 5; Census Tract 11; Lea County; New Mexico,909,32,0,353,549,11,0,35,025,001100,5,909,3.52035203520352,61.16611661166116,60.396039603960396,1.21012101210121,350250011005
Block Group 1; Census Tract 9602; Lincoln County; New Mexico,542,51,20,449,73,16,27,35,027,960200,1,542,13.099630996309964,17.15867158671587,13.468634686346864,7.9335793357933575,350279602001
Block Group 2; Census Tract 9602; Lincoln County; New Mexico,1175,87,186,357,672,17,30,35,027,960200,2,1175,23.23404255319149,69.61702127659575,57.19148936170213,4.0,350279602002
Block Group 1; Census Tract 9603; Lincoln County; New Mexico,548,63,0,435,113,5,11,35,027,960300,1,548,11.496350364963504,20.620437956204384,20.62043795620438,2.9197080291970803,350279603001
Block Group 2; Census Tract 9603; Lincoln County; New Mexico,1346,70,128,1066,258,29,0,35,027,960300,2,1346,14.710252600297178,20.80237741456167,19.167904903417536,2.1545319465081723,350279603002
Block Group 3; Census Tract 9603; Lincoln County; New Mexico,1351,28,17,1055,270,0,0,35,027,960300,3,1351,3.3308660251665434,21.90969652109549,19.98519615099926,0.0,350279603003
Block Group 1; Census Tract 9604.01; Lincoln County; New Mexico,1190,73,195,513,671,77,0,35,027,960401,1,1190,22.521008403361346,56.890756302521005,56.38655462184874,6.470588235294119,350279604011
Block Group 2; Census Tract 9604.01; Lincoln County; New Mexico,1114,183,27,399,456,0,25,35,027,960401,2,1114,18.850987432675044,64.18312387791741,40.93357271095152,2.244165170556553,350279604012
Block Group 1; Census Tract 9604.02; Lincoln County; New Mexico,925,0,0,667,258,8,0,35,027,960402,1,925,0.0,27.891891891891895,27.89189189189189,0.8648648648648649,350279604021
Block Group 2; Census Tract 9604.02; Lincoln County; New Mexico,361,22,0,290,71,0,0,35,027,960402,2,361,6.094182825484765,19.667590027700832,19.667590027700832,0.0,350279604022
Block Group 1; Census Tract 9604.03; Lincoln County; New Mexico,1714,468,84,526,1085,0,0,35,027,960403,1,1714,32.20536756126021,69.31155192532088,63.30221703617269,0.0,350279604031
Block Group 2; Census Tract 9604.03; Lincoln County; New Mexico,231,0,0,217,14,0,0,35,027,960403,2,231,0.0,6.060606060606055,6.0606060606060606,0.0,350279604032
Block Group 3; Census Tract 9604.03; Lincoln County; New Mexico,452,82,0,432,17,0,0,35,027,960403,3,452,18.141592920353983,4.424778761061942,3.761061946902655,0.0,350279604033
Block Group 4; Census Tract 9604.03; Lincoln County; New Mexico,1339,53,98,784,369,0,0,35,027,960403,4,1339,11.277072442120986,41.4488424197162,27.557879014189695,0.0,350279604034
Block Group 1; Census Tract 9606.01; Lincoln County; New Mexico,580,61,0,345,213,0,0,35,027,960601,1,580,10.517241379310345,40.51724137931034,36.724137931034484,0.0,350279606011
Block Group 2; Census Tract 9606.01; Lincoln County; New Mexico,477,23,0,314,163,0,0,35,027,960601,2,477,4.821802935010482,34.17190775681341,34.17190775681342,0.0,350279606012
Block Group 3; Census Tract 9606.01; Lincoln County; New Mexico,561,26,17,332,218,0,59,35,027,960601,3,561,7.66488413547237,40.819964349376114,38.859180035650624,10.51693404634581,350279606013
Block Group 1; Census Tract 9606.02; Lincoln County; New Mexico,1262,131,36,891,313,0,8,35,027,960602,1,1262,13.232963549920761,29.39778129952456,24.801901743264658,0.6339144215530903,350279606021
Block Group 2; Census Tract 9606.02; Lincoln County; New Mexico,898,357,137,515,318,0,24,35,027,960602,2,898,55.01113585746103,42.650334075723826,35.4120267260579,2.6726057906458798,350279606022
Block Group 1; Census Tract 9606.03; Lincoln County; New Mexico,718,21,0,697,0,0,0,35,027,960603,1,718,2.9247910863509747,2.924791086350975,0.0,0.0,350279606031
Block Group 2; Census Tract 9606.03; Lincoln County; New Mexico,376,0,44,148,54,0,0,35,027,960603,2,376,11.702127659574469,60.63829787234043,14.361702127659576,0.0,350279606032
Block Group 3; Census Tract 9606.03; Lincoln County; New Mexico,989,17,18,740,165,0,27,35,027,960603,3,989,3.5389282103134483,25.176946410515676,16.683518705763397,2.730030333670374,350279606033
Block Group 1; Census Tract 9608; Lincoln County; New Mexico,1395,54,192,679,641,0,11,35,027,960800,1,1395,17.634408602150536,51.32616487455197,45.94982078853047,0.7885304659498209,350279608001
Block Group 2; Census Tract 9608; Lincoln County; New Mexico,683,20,116,411,179,47,0,35,027,960800,2,683,19.91215226939971,39.82430453879942,26.207906295754025,6.881405563689605,350279608002
Block Group 1; Census Tract 1; Los Alamos County; New Mexico,1246,13,0,997,127,0,0,35,028,000100,1,1246,1.043338683788122,19.98394863563403,10.192616372391655,0.0,350280001001
Block Group 2; Census Tract 1; Los Alamos County; New Mexico,866,0,35,723,59,0,0,35,028,000100,2,866,4.041570438799076,16.512702078521933,6.812933025404157,0.0,350280001002
Block Group 3; Census Tract 1; Los Alamos County; New Mexico,1746,19,130,1171,381,6,0,35,028,000100,3,1746,8.533791523482245,32.93241695303551,21.8213058419244,0.3436426116838488,350280001003
Block Group 1; Census Tract 2; Los Alamos County; New Mexico,1033,0,34,682,275,0,0,35,028,000200,1,1033,3.291384317521781,33.97870280735721,26.621490803484992,0.0,350280002001
Block Group 2; Census Tract 2; Los Alamos County; New Mexico,745,5,0,664,59,0,0,35,028,000200,2,745,0.6711409395973155,10.872483221476514,7.919463087248323,0.0,350280002002
Block Group 3; Census Tract 2; Los Alamos County; New Mexico,1486,0,0,1128,170,0,0,35,028,000200,3,1486,0.0,24.091520861372818,11.440107671601615,0.0,350280002003
Block Group 4; Census Tract 2; Los Alamos County; New Mexico,1995,0,0,1534,248,0,0,35,028,000200,4,1995,0.0,23.1077694235589,12.431077694235588,0.0,350280002004
Block Group 1; Census Tract 4; Los Alamos County; New Mexico,845,0,0,535,111,0,9,35,028,000400,1,845,0.0,36.68639053254438,13.136094674556212,1.0650887573964496,350280004001
Block Group 2; Census Tract 4; Los Alamos County; New Mexico,1226,29,78,430,674,13,0,35,028,000400,2,1226,8.72756933115824,64.92659053833604,54.97553017944535,1.0603588907014683,350280004002
Block Group 3; Census Tract 4; Los Alamos County; New Mexico,1314,13,0,839,223,26,0,35,028,000400,3,1314,0.989345509893455,36.149162861491625,16.971080669710805,1.97869101978691,350280004003
Block Group 4; Census Tract 4; Los Alamos County; New Mexico,1304,24,106,722,252,0,81,35,028,000400,4,1304,9.969325153374232,44.6319018404908,19.32515337423313,6.211656441717792,350280004004
Block Group 1; Census Tract 5; Los Alamos County; New Mexico,469,0,0,332,39,0,0,35,028,000500,1,469,0.0,29.21108742004265,8.315565031982942,0.0,350280005001
Block Group 2; Census Tract 5; Los Alamos County; New Mexico,1016,54,0,772,150,0,0,35,028,000500,2,1016,5.31496062992126,24.015748031496067,14.763779527559054,0.0,350280005002
Block Group 3; Census Tract 5; Los Alamos County; New Mexico,1215,0,0,1042,173,0,0,35,028,000500,3,1215,0.0,14.238683127572017,14.238683127572017,0.0,350280005003
Block Group 4; Census Tract 5; Los Alamos County; New Mexico,838,0,2,707,17,0,0,35,028,000500,4,838,0.23866348448687352,15.632458233890212,2.028639618138425,0.0,350280005004
Block Group 5; Census Tract 5; Los Alamos County; New Mexico,986,0,0,712,215,0,0,35,028,000500,5,986,0.0,27.789046653144013,21.8052738336714,0.0,350280005005
Block Group 6; Census Tract 5; Los Alamos County; New Mexico,1044,22,0,624,292,0,0,35,028,000500,6,1044,2.10727969348659,40.22988505747126,27.969348659003828,0.0,350280005006
Block Group 1; Census Tract 1; Luna County; New Mexico,1934,5,654,441,1493,0,37,35,029,000100,1,1934,34.07445708376422,77.19751809720786,77.19751809720786,1.9131334022750777,350290001001
Block Group 2; Census Tract 1; Luna County; New Mexico,1625,182,559,775,804,0,43,35,029,000100,2,1625,45.6,52.3076923076923,49.47692307692308,2.646153846153846,350290001002
Block Group 3; Census Tract 1; Luna County; New Mexico,852,73,428,267,559,26,0,35,029,000100,3,852,58.80281690140845,68.66197183098592,65.61032863849765,3.051643192488263,350290001003
Block Group 4; Census Tract 1; Luna County; New Mexico,1385,0,0,417,765,0,0,35,029,000100,4,1385,0.0,69.89169675090253,55.23465703971119,0.0,350290001004
Block Group 1; Census Tract 2; Luna County; New Mexico,1293,49,20,356,885,35,0,35,029,000200,1,1293,5.336426914153132,72.46713070378962,68.44547563805105,2.706883217324053,350290002001
Block Group 2; Census Tract 2; Luna County; New Mexico,1067,43,443,204,838,7,0,35,029,000200,2,1067,45.54826616682287,80.88097469540769,78.53795688847235,0.6560449859418931,350290002002
Block Group 3; Census Tract 2; Luna County; New Mexico,1546,26,109,373,1142,0,0,35,029,000200,3,1546,8.73221216041397,75.8732212160414,73.86804657179819,0.0,350290002003
Block Group 1; Census Tract 3; Luna County; New Mexico,562,0,219,67,482,19,0,35,029,000300,1,562,38.967971530249116,88.07829181494662,85.76512455516014,3.3807829181494666,350290003001
Block Group 2; Census Tract 3; Luna County; New Mexico,983,10,93,321,563,10,0,35,029,000300,2,983,10.478128179043743,67.34486266531027,57.273652085452696,1.017293997965412,350290003002
Block Group 3; Census Tract 3; Luna County; New Mexico,1460,204,256,359,1094,0,21,35,029,000300,3,1460,31.506849315068493,75.41095890410959,74.93150684931507,1.4383561643835616,350290003003
Block Group 1; Census Tract 4.01; Luna County; New Mexico,1585,145,251,642,833,0,29,35,029,000401,1,1585,24.984227129337537,59.49526813880126,52.55520504731861,1.829652996845426,350290004011
Block Group 2; Census Tract 4.01; Luna County; New Mexico,1507,250,50,465,1000,0,0,35,029,000401,2,1507,19.907100199071,69.14399469143994,66.35700066357,0.0,350290004012
Block Group 1; Census Tract 4.02; Luna County; New Mexico,488,19,128,175,313,0,23,35,029,000402,1,488,30.122950819672127,64.13934426229508,64.13934426229508,4.713114754098361,350290004021
Block Group 2; Census Tract 4.02; Luna County; New Mexico,1936,192,71,619,1201,0,0,35,029,000402,2,1936,13.584710743801654,68.02685950413223,62.03512396694215,0.0,350290004022
Block Group 1; Census Tract 5; Luna County; New Mexico,1267,344,138,320,945,0,11,35,029,000500,1,1267,38.042620363062355,74.74348855564325,74.58563535911603,0.8681925808997633,350290005001
Block Group 2; Census Tract 5; Luna County; New Mexico,2275,94,432,735,1487,52,41,35,029,000500,2,2275,23.12087912087912,67.6923076923077,65.36263736263737,4.087912087912088,350290005002
Block Group 3; Census Tract 5; Luna County; New Mexico,925,30,400,454,471,16,0,35,029,000500,3,925,46.48648648648649,50.91891891891892,50.91891891891892,1.7297297297297298,350290005003
Block Group 1; Census Tract 6; Luna County; New Mexico,1222,270,120,298,826,64,11,35,029,000600,1,1222,31.914893617021278,75.61374795417348,67.59410801963993,6.137479541734861,350290006001
Block Group 2; Census Tract 6; Luna County; New Mexico,1508,58,152,104,1216,20,30,35,029,000600,2,1508,13.925729442970821,93.10344827586206,80.63660477453581,3.3156498673740056,350290006002
Block Group 1; Census Tract 9403.01; McKinley County; New Mexico,841,261,35,0,37,62,0,35,031,940301,1,841,35.1961950059453,100.0,4.399524375743162,7.37217598097503,350319403011
Block Group 2; Census Tract 9403.01; McKinley County; New Mexico,1284,160,142,0,0,28,0,35,031,940301,2,1284,23.5202492211838,100.0,0.0,2.1806853582554515,350319403012
Block Group 1; Census Tract 9403.02; McKinley County; New Mexico,880,105,192,0,10,36,12,35,031,940302,1,880,33.75,100.0,1.1363636363636365,5.454545454545454,350319403021
Block Group 2; Census Tract 9403.02; McKinley County; New Mexico,1951,344,545,17,23,138,13,35,031,940302,2,1951,45.56637621732445,99.128651973347,1.1788826242952333,7.739620707329574,350319403022
Block Group 3; Census Tract 9403.02; McKinley County; New Mexico,1155,141,86,13,8,11,0,35,031,940302,3,1155,19.653679653679653,98.87445887445887,0.6926406926406926,0.9523809523809524,350319403023
Block Group 1; Census Tract 9405; McKinley County; New Mexico,1233,186,153,37,117,0,49,35,031,940500,1,1233,27.49391727493917,96.99918896999189,9.48905109489051,3.9740470397404706,350319405001
Block Group 1; Census Tract 9435; McKinley County; New Mexico,988,163,130,32,6,27,10,35,031,943500,1,988,29.655870445344128,96.76113360323887,0.6072874493927125,3.7449392712550607,350319435001
Block Group 2; Census Tract 9435; McKinley County; New Mexico,1312,101,182,18,16,26,0,35,031,943500,2,1312,21.570121951219512,98.6280487804878,1.2195121951219512,1.9817073170731707,350319435002
Block Group 3; Census Tract 9435; McKinley County; New Mexico,1488,343,290,39,35,17,36,35,031,943500,3,1488,42.54032258064516,97.37903225806451,2.3521505376344085,3.5618279569892475,350319435003
Block Group 1; Census Tract 9436.01; McKinley County; New Mexico,935,285,164,0,4,12,0,35,031,943601,1,935,48.02139037433155,100.0,0.42780748663101603,1.2834224598930482,350319436011
Block Group 2; Census Tract 9436.01; McKinley County; New Mexico,1263,279,200,0,32,34,0,35,031,943601,2,1263,37.92557403008709,100.0,2.5336500395882817,2.6920031670625493,350319436012
Block Group 3; Census Tract 9436.01; McKinley County; New Mexico,1166,433,236,8,89,37,0,35,031,943601,3,1166,57.37564322469982,99.31389365351629,7.632933104631218,3.173241852487135,350319436013
Block Group 1; Census Tract 9436.02; McKinley County; New Mexico,776,260,206,6,0,38,8,35,031,943602,1,776,60.051546391752574,99.22680412371135,0.0,5.927835051546391,350319436021
Block Group 2; Census Tract 9436.02; McKinley County; New Mexico,1654,224,130,186,152,20,6,35,031,943602,2,1654,21.40266021765417,88.75453446191052,9.189842805320435,1.5719467956469164,350319436022
Block Group 3; Census Tract 9436.02; McKinley County; New Mexico,226,31,56,0,3,6,4,35,031,943602,3,226,38.49557522123894,100.0,1.3274336283185841,4.424778761061947,350319436023
